folio,foliohog,id_panta,panta_tipo,panta_tam,panta_dia,panta_hor,panta_min,panta_uso1,panta_uso2,panta_uso3,panta_uso4,panta_uso9,panta_anio,panta_tipo_desc,panta_tam_desc
15245,1,1,2,5,7,4,0,0,2,3,0,0,2,LED,Mayor a 60” (Extra grande)
15246,1,1,3,1,7,2,0,0,0,3,0,0,8,LCD o plasma,Menor a 30” (muy chica)
15246,1,2,4,1,2,1,0,1,0,0,0,0,10,Analógica,Menor a 30” (muy chica)
15247,1,1,3,1,7,8,0,0,2,3,0,0,1,LCD o plasma,Menor a 30” (muy chica)
15247,1,2,3,2,7,3,0,0,0,3,0,0,2,LCD o plasma,Entre 30” y 39” (Chica)
15249,1,1,3,2,7,1,0,0,0,3,0,0,10,LCD o plasma,Entre 30” y 39” (Chica)
15250,1,2,2,2,7,2,0,0,0,3,0,0,4,LED,Entre 30” y 39” (Chica)
15250,1,1,2,3,7,2,0,0,0,3,0,0,4,LED,Entre 40” y 49” (Mediana)
15251,1,1,3,2,7,8,0,1,2,3,0,0,2,LCD o plasma,Entre 30” y 39” (Chica)
15251,1,2,3,2,7,3,0,0,0,3,0,0,1,LCD o plasma,Entre 30” y 39” (Chica)
15252,1,1,3,3,7,2,0,0,0,3,0,0,5,LCD o plasma,Entre 40” y 49” (Mediana)
15252,1,2,2,2,7,2,0,0,0,3,0,0,1,LED,Entre 30” y 39” (Chica)
15253,1,1,4,1,2,1,0,0,2,0,0,0,15,Analógica,Menor a 30” (muy chica)
15254,1,2,3,3,7,3,0,0,0,3,0,0,6,LCD o plasma,Entre 40” y 49” (Mediana)
15254,1,1,3,4,7,2,0,1,2,3,0,0,2,LCD o plasma,Entre 50” y 60” (Grande)
15254,1,3,4,2,7,3,0,0,2,3,0,0,99,Analógica,Entre 30” y 39” (Chica)
15255,1,1,3,2,7,6,0,0,2,3,0,0,2,LCD o plasma,Entre 30” y 39” (Chica)
15256,1,1,3,2,7,11,0,1,2,3,0,0,4,LCD o plasma,Entre 30” y 39” (Chica)
15257,1,1,3,1,7,4,0,1,2,3,0,0,1,LCD o plasma,Menor a 30” (muy chica)
15258,1,1,3,2,7,4,0,1,0,3,0,0,2,LCD o plasma,Entre 30” y 39” (Chica)
15259,1,2,3,1,7,1,0,1,0,0,0,0,1,LCD o plasma,Menor a 30” (muy chica)
15259,1,1,3,1,7,1,0,0,0,3,0,0,3,LCD o plasma,Menor a 30” (muy chica)
15260,1,2,3,2,7,1,0,0,0,3,0,0,7,LCD o plasma,Entre 30” y 39” (Chica)
15260,1,1,3,1,7,3,0,0,2,0,0,0,5,LCD o plasma,Menor a 30” (muy chica)
15261,1,1,3,1,4,4,0,1,0,3,0,0,2,LCD o plasma,Menor a 30” (muy chica)
15262,1,1,2,2,7,8,0,1,2,3,0,0,5,LED,Entre 30” y 39” (Chica)
15262,1,2,2,2,7,2,0,0,2,0,0,0,4,LED,Entre 30” y 39” (Chica)
15263,1,1,3,4,7,8,0,1,2,3,0,0,1,LCD o plasma,Entre 50” y 60” (Grande)
15264,1,1,3,1,7,10,0,1,2,3,0,0,1,LCD o plasma,Menor a 30” (muy chica)
15265,1,1,2,2,7,6,0,0,2,3,0,0,3,LED,Entre 30” y 39” (Chica)
15266,1,1,2,2,7,0,30,0,0,3,0,0,3,LED,Entre 30” y 39” (Chica)
15266,1,2,2,3,7,0,30,0,0,3,0,0,6,LED,Entre 40” y 49” (Mediana)
15266,1,3,4,1,7,3,0,0,2,0,0,0,25,Analógica,Menor a 30” (muy chica)
15267,1,1,2,2,7,5,0,1,0,3,0,0,2,LED,Entre 30” y 39” (Chica)
15267,1,2,2,2,7,1,0,0,0,3,0,0,2,LED,Entre 30” y 39” (Chica)
15268,1,1,3,4,7,3,0,0,2,0,0,0,3,LCD o plasma,Entre 50” y 60” (Grande)
15269,1,1,3,2,7,8,0,1,2,3,0,0,5,LCD o plasma,Entre 30” y 39” (Chica)
15270,1,1,4,1,7,2,0,0,0,3,0,0,6,Analógica,Menor a 30” (muy chica)
15271,1,1,3,2,7,2,0,0,0,3,0,0,1,LCD o plasma,Entre 30” y 39” (Chica)
15272,1,1,2,4,7,6,0,1,2,0,0,0,1,LED,Entre 50” y 60” (Grande)
15273,1,1,4,1,7,6,0,0,0,3,0,0,1,Analógica,Menor a 30” (muy chica)
15274,1,1,2,2,3,1,0,0,0,3,0,0,1,LED,Entre 30” y 39” (Chica)
15275,1,1,3,2,7,12,0,1,2,3,0,0,2,LCD o plasma,Entre 30” y 39” (Chica)
15276,1,1,3,3,7,8,0,1,2,3,0,0,5,LCD o plasma,Entre 40” y 49” (Mediana)
15277,1,1,4,2,7,2,0,0,0,3,0,0,12,Analógica,Entre 30” y 39” (Chica)
15277,1,2,4,2,7,3,0,0,0,3,0,0,7,Analógica,Entre 30” y 39” (Chica)
15278,1,1,4,2,7,2,0,0,0,3,0,0,5,Analógica,Entre 30” y 39” (Chica)
15279,1,3,3,2,7,1,0,0,0,0,4,0,2,LCD o plasma,Entre 30” y 39” (Chica)
15279,1,2,3,2,7,5,0,1,0,3,0,0,2,LCD o plasma,Entre 30” y 39” (Chica)
15279,1,1,3,2,7,3,0,0,0,3,0,0,2,LCD o plasma,Entre 30” y 39” (Chica)
15280,1,2,4,1,7,1,0,0,0,3,0,0,6,Analógica,Menor a 30” (muy chica)
15280,1,1,2,3,7,1,0,0,0,3,0,0,2,LED,Entre 40” y 49” (Mediana)
15281,1,2,2,1,7,1,0,0,0,3,0,0,1,LED,Menor a 30” (muy chica)
15281,1,1,2,3,7,15,0,1,2,3,0,0,6,LED,Entre 40” y 49” (Mediana)
15282,1,1,3,2,7,2,0,1,0,3,0,0,1,LCD o plasma,Entre 30” y 39” (Chica)
15283,1,1,3,1,3,1,0,0,0,3,0,0,3,LCD o plasma,Menor a 30” (muy chica)
15284,1,1,2,2,7,8,0,1,2,3,0,0,1,LED,Entre 30” y 39” (Chica)
15285,1,1,3,2,7,5,0,0,2,3,0,0,4,LCD o plasma,Entre 30” y 39” (Chica)
15286,1,2,4,1,7,1,0,1,0,0,0,0,5,Analógica,Menor a 30” (muy chica)
15286,1,1,3,1,7,4,0,1,0,3,0,0,2,LCD o plasma,Menor a 30” (muy chica)
15287,1,1,3,3,7,2,0,1,0,3,0,0,6,LCD o plasma,Entre 40” y 49” (Mediana)
15288,1,1,3,3,2,1,0,0,0,3,0,0,4,LCD o plasma,Entre 40” y 49” (Mediana)
15289,1,1,3,2,7,4,0,0,2,3,0,0,6,LCD o plasma,Entre 30” y 39” (Chica)
15289,1,2,3,2,7,1,30,0,0,3,0,0,4,LCD o plasma,Entre 30” y 39” (Chica)
15290,1,1,3,1,7,3,0,0,0,3,0,0,5,LCD o plasma,Menor a 30” (muy chica)
15291,1,1,2,3,7,0,30,0,0,3,0,0,3,LED,Entre 40” y 49” (Mediana)
15292,1,3,3,3,7,1,0,0,0,3,0,0,1,LCD o plasma,Entre 40” y 49” (Mediana)
15292,1,2,3,3,7,1,0,0,0,3,0,0,1,LCD o plasma,Entre 40” y 49” (Mediana)
15292,1,1,3,1,7,2,0,1,0,3,0,0,3,LCD o plasma,Menor a 30” (muy chica)
15293,1,2,3,2,7,1,0,0,0,3,0,0,2,LCD o plasma,Entre 30” y 39” (Chica)
15293,1,1,3,1,7,5,0,0,0,3,0,0,3,LCD o plasma,Menor a 30” (muy chica)
15295,1,1,3,2,7,0,30,0,2,0,0,0,2,LCD o plasma,Entre 30” y 39” (Chica)
15296,1,1,3,2,7,5,0,1,2,3,0,0,1,LCD o plasma,Entre 30” y 39” (Chica)
15297,1,1,3,2,7,8,0,1,2,3,0,0,4,LCD o plasma,Entre 30” y 39” (Chica)
15298,1,1,2,2,7,6,0,0,2,3,0,0,2,LED,Entre 30” y 39” (Chica)
15299,1,1,2,1,7,5,0,0,0,3,0,0,4,LED,Menor a 30” (muy chica)
15300,1,2,3,3,7,99,99,0,0,0,0,0,6,LCD o plasma,Entre 40” y 49” (Mediana)
15300,1,1,3,1,7,99,99,0,0,0,0,0,99,LCD o plasma,Menor a 30” (muy chica)
15300,1,3,3,2,3,5,0,0,0,3,0,0,2,LCD o plasma,Entre 30” y 39” (Chica)
15301,1,1,4,1,7,4,0,1,0,3,0,0,2,Analógica,Menor a 30” (muy chica)
15302,1,1,4,1,7,1,30,1,0,0,0,0,5,Analógica,Menor a 30” (muy chica)
15303,1,1,3,2,7,6,0,1,0,3,0,0,7,LCD o plasma,Entre 30” y 39” (Chica)
15304,1,1,1,4,7,2,0,0,0,3,0,0,1,OLED,Entre 50” y 60” (Grande)
15304,1,2,2,3,3,0,30,0,2,0,0,0,1,LED,Entre 40” y 49” (Mediana)
15305,1,1,3,1,7,2,0,0,2,0,0,0,3,LCD o plasma,Menor a 30” (muy chica)
15306,1,1,2,2,7,2,0,0,0,3,0,0,6,LED,Entre 30” y 39” (Chica)
15307,1,1,3,3,4,1,30,0,0,3,0,0,1,LCD o plasma,Entre 40” y 49” (Mediana)
15308,1,1,3,2,7,1,30,0,0,3,0,0,2,LCD o plasma,Entre 30” y 39” (Chica)
15309,1,2,2,3,4,1,0,0,0,3,0,0,2,LED,Entre 40” y 49” (Mediana)
15309,1,1,2,2,5,1,0,0,0,3,0,0,2,LED,Entre 30” y 39” (Chica)
15310,1,3,2,4,7,4,0,0,2,3,0,0,1,LED,Entre 50” y 60” (Grande)
15310,1,1,2,3,5,2,0,0,2,3,0,0,1,LED,Entre 40” y 49” (Mediana)
15310,1,2,2,3,5,2,0,0,2,3,0,0,1,LED,Entre 40” y 49” (Mediana)
15311,1,2,2,3,7,1,0,0,0,3,0,0,4,LED,Entre 40” y 49” (Mediana)
15311,1,1,2,3,7,1,0,0,0,3,0,0,4,LED,Entre 40” y 49” (Mediana)
15312,1,1,2,2,7,8,0,1,2,0,0,0,1,LED,Entre 30” y 39” (Chica)
15313,1,2,3,2,7,6,0,0,2,3,0,0,12,LCD o plasma,Entre 30” y 39” (Chica)
15313,1,1,2,3,7,2,0,0,0,3,0,0,4,LED,Entre 40” y 49” (Mediana)
15314,1,1,3,1,7,2,30,0,2,3,0,0,2,LCD o plasma,Menor a 30” (muy chica)
15315,1,1,3,2,7,4,0,0,0,3,0,0,8,LCD o plasma,Entre 30” y 39” (Chica)
15315,1,2,3,1,7,0,30,1,0,0,0,0,8,LCD o plasma,Menor a 30” (muy chica)
15315,1,3,2,2,7,0,45,0,0,3,0,0,1,LED,Entre 30” y 39” (Chica)
15316,1,1,3,1,7,1,0,0,0,3,0,0,3,LCD o plasma,Menor a 30” (muy chica)
15317,1,2,4,1,7,3,0,1,2,3,0,0,12,Analógica,Menor a 30” (muy chica)
15317,1,1,3,2,1,1,0,0,0,3,0,0,5,LCD o plasma,Entre 30” y 39” (Chica)
15318,1,2,3,2,7,3,0,0,2,0,0,0,1,LCD o plasma,Entre 30” y 39” (Chica)
15318,1,1,3,2,1,4,0,0,2,0,0,0,1,LCD o plasma,Entre 30” y 39” (Chica)
15318,1,3,3,1,7,2,0,0,2,0,0,0,1,LCD o plasma,Menor a 30” (muy chica)
15318,1,4,3,1,1,1,0,0,2,0,0,0,1,LCD o plasma,Menor a 30” (muy chica)
15319,1,1,2,2,7,2,0,1,2,3,0,0,4,LED,Entre 30” y 39” (Chica)
15319,1,2,2,3,3,2,0,0,2,3,0,0,2,LED,Entre 40” y 49” (Mediana)
15319,1,3,2,2,4,1,0,0,0,3,0,0,3,LED,Entre 30” y 39” (Chica)
15319,1,4,2,3,2,0,30,0,0,3,0,0,1,LED,Entre 40” y 49” (Mediana)
15320,1,1,3,9,7,5,0,1,0,3,0,0,7,LCD o plasma,No sabe
15320,1,2,3,9,7,3,0,0,2,3,0,0,6,LCD o plasma,No sabe
15321,1,1,3,3,7,3,0,0,0,3,0,0,1,LCD o plasma,Entre 40” y 49” (Mediana)
15321,1,2,4,2,7,7,0,1,2,3,0,0,10,Analógica,Entre 30” y 39” (Chica)
15322,1,1,3,3,2,2,0,0,0,3,0,0,4,LCD o plasma,Entre 40” y 49” (Mediana)
15323,1,1,4,2,7,2,0,0,0,3,0,0,99,Analógica,Entre 30” y 39” (Chica)
15324,1,2,2,3,7,2,0,1,2,0,0,0,1,LED,Entre 40” y 49” (Mediana)
15324,1,1,3,2,7,4,0,0,2,3,0,0,1,LCD o plasma,Entre 30” y 39” (Chica)
15325,1,3,3,3,7,3,0,1,2,0,0,0,5,LCD o plasma,Entre 40” y 49” (Mediana)
15325,1,2,3,3,7,4,0,0,2,3,0,0,5,LCD o plasma,Entre 40” y 49” (Mediana)
15325,1,1,3,3,7,2,0,0,0,3,0,0,7,LCD o plasma,Entre 40” y 49” (Mediana)
15327,1,1,3,3,7,4,0,0,2,3,0,0,1,LCD o plasma,Entre 40” y 49” (Mediana)
15327,1,2,4,1,7,3,0,0,2,3,0,0,15,Analógica,Menor a 30” (muy chica)
15328,1,1,2,2,7,3,0,1,2,3,0,0,4,LED,Entre 30” y 39” (Chica)
15329,1,1,3,1,7,0,30,0,0,3,0,0,2,LCD o plasma,Menor a 30” (muy chica)
15330,1,1,2,4,7,3,0,1,2,3,0,0,2,LED,Entre 50” y 60” (Grande)
15330,1,3,2,2,7,1,0,0,0,3,0,0,1,LED,Entre 30” y 39” (Chica)
15330,1,2,2,3,7,2,0,0,2,3,0,0,7,LED,Entre 40” y 49” (Mediana)
15331,1,2,3,2,7,2,0,0,0,3,0,0,3,LCD o plasma,Entre 30” y 39” (Chica)
15331,1,1,3,3,7,8,30,0,2,3,0,0,3,LCD o plasma,Entre 40” y 49” (Mediana)
15332,1,1,3,3,7,3,0,0,0,3,0,0,1,LCD o plasma,Entre 40” y 49” (Mediana)
15332,1,2,3,4,7,4,0,0,0,3,0,0,3,LCD o plasma,Entre 50” y 60” (Grande)
15333,1,1,4,1,7,1,0,0,0,3,0,0,10,Analógica,Menor a 30” (muy chica)
15334,1,1,2,4,7,3,0,0,0,3,0,0,1,LED,Entre 50” y 60” (Grande)
15335,1,1,4,2,7,5,0,0,2,3,0,0,99,Analógica,Entre 30” y 39” (Chica)
15336,1,1,3,2,7,5,0,1,2,3,0,0,4,LCD o plasma,Entre 30” y 39” (Chica)
15337,1,1,3,1,7,1,0,1,0,3,0,0,3,LCD o plasma,Menor a 30” (muy chica)
15338,1,1,3,1,7,10,0,1,2,3,0,0,4,LCD o plasma,Menor a 30” (muy chica)
15339,1,1,3,1,7,5,0,1,2,0,0,0,4,LCD o plasma,Menor a 30” (muy chica)
15339,1,2,3,2,7,5,0,0,2,3,0,0,4,LCD o plasma,Entre 30” y 39” (Chica)
15340,1,2,4,2,7,4,0,0,0,3,0,0,10,Analógica,Entre 30” y 39” (Chica)
15340,1,1,3,1,7,3,0,0,0,3,0,0,3,LCD o plasma,Menor a 30” (muy chica)
15341,1,1,3,1,7,2,30,0,2,0,0,0,2,LCD o plasma,Menor a 30” (muy chica)
15342,1,1,3,2,7,3,0,1,2,3,0,0,5,LCD o plasma,Entre 30” y 39” (Chica)
15342,1,2,3,3,1,0,30,0,0,3,0,0,13,LCD o plasma,Entre 40” y 49” (Mediana)
15343,1,1,3,2,7,3,0,0,0,3,0,0,5,LCD o plasma,Entre 30” y 39” (Chica)
15343,1,2,3,2,7,3,0,0,0,3,0,0,1,LCD o plasma,Entre 30” y 39” (Chica)
15344,1,1,2,3,7,0,30,0,0,3,0,0,2,LED,Entre 40” y 49” (Mediana)
15345,1,1,3,1,3,1,30,0,0,3,0,0,1,LCD o plasma,Menor a 30” (muy chica)
15345,1,2,3,3,7,5,0,0,2,3,0,0,3,LCD o plasma,Entre 40” y 49” (Mediana)
15345,1,3,3,3,7,3,30,0,0,3,0,0,2,LCD o plasma,Entre 40” y 49” (Mediana)
15346,1,1,3,1,7,2,0,0,0,3,0,0,2,LCD o plasma,Menor a 30” (muy chica)
15346,1,2,3,3,2,2,0,0,0,3,0,0,2,LCD o plasma,Entre 40” y 49” (Mediana)
15347,1,1,2,2,6,1,0,0,0,3,0,0,3,LED,Entre 30” y 39” (Chica)
15348,1,1,4,2,7,6,0,1,2,3,0,0,20,Analógica,Entre 30” y 39” (Chica)
15348,1,2,3,2,2,2,0,0,2,3,0,0,3,LCD o plasma,Entre 30” y 39” (Chica)
15349,1,1,2,2,6,5,0,1,2,3,0,0,10,LED,Entre 30” y 39” (Chica)
15350,1,1,4,1,7,7,0,1,2,3,0,0,2,Analógica,Menor a 30” (muy chica)
15351,1,1,3,2,7,3,0,0,0,3,0,0,3,LCD o plasma,Entre 30” y 39” (Chica)
15352,1,1,3,2,7,7,0,1,2,3,0,0,2,LCD o plasma,Entre 30” y 39” (Chica)
15354,1,1,3,2,7,9,0,0,2,3,0,0,7,LCD o plasma,Entre 30” y 39” (Chica)
15355,1,1,4,1,7,3,0,1,0,3,0,0,5,Analógica,Menor a 30” (muy chica)
15356,1,1,3,2,7,8,0,1,0,3,0,0,8,LCD o plasma,Entre 30” y 39” (Chica)
15357,1,1,3,2,7,1,30,0,0,3,0,0,3,LCD o plasma,Entre 30” y 39” (Chica)
15357,1,2,2,1,7,0,30,0,0,3,0,0,4,LED,Menor a 30” (muy chica)
15358,1,3,4,2,7,2,0,0,0,3,0,0,99,Analógica,Entre 30” y 39” (Chica)
15358,1,2,4,2,7,1,0,0,2,0,0,0,99,Analógica,Entre 30” y 39” (Chica)
15358,1,1,3,1,7,2,0,0,2,0,0,0,4,LCD o plasma,Menor a 30” (muy chica)
15359,1,1,3,3,4,2,0,0,0,3,0,0,8,LCD o plasma,Entre 40” y 49” (Mediana)
15360,1,2,4,1,7,3,0,0,0,3,0,0,12,Analógica,Menor a 30” (muy chica)
15360,1,1,2,1,7,5,0,0,2,3,0,0,2,LED,Menor a 30” (muy chica)
15361,1,1,2,4,7,7,0,1,0,3,0,0,3,LED,Entre 50” y 60” (Grande)
15362,1,2,2,3,7,1,0,0,0,3,0,0,5,LED,Entre 40” y 49” (Mediana)
15362,1,1,2,3,7,0,30,0,0,3,0,0,2,LED,Entre 40” y 49” (Mediana)
15362,1,3,2,3,7,1,0,0,0,3,0,0,3,LED,Entre 40” y 49” (Mediana)
15363,1,1,3,4,7,10,0,1,2,3,0,0,10,LCD o plasma,Entre 50” y 60” (Grande)
15364,1,1,3,1,7,15,0,1,2,3,0,0,1,LCD o plasma,Menor a 30” (muy chica)
15364,1,2,3,1,7,2,0,0,2,3,0,0,2,LCD o plasma,Menor a 30” (muy chica)
15364,1,3,3,1,7,2,0,0,0,3,0,0,1,LCD o plasma,Menor a 30” (muy chica)
15365,1,1,4,1,1,2,0,0,0,3,0,0,10,Analógica,Menor a 30” (muy chica)
15366,1,1,2,2,7,2,0,0,0,3,0,0,1,LED,Entre 30” y 39” (Chica)
15367,1,1,4,2,7,10,0,1,2,3,0,0,5,Analógica,Entre 30” y 39” (Chica)
15368,1,1,3,2,7,1,0,0,0,3,0,0,3,LCD o plasma,Entre 30” y 39” (Chica)
15369,1,1,4,1,7,6,0,1,2,3,0,0,13,Analógica,Menor a 30” (muy chica)
15370,1,1,3,2,7,2,0,0,0,3,0,0,3,LCD o plasma,Entre 30” y 39” (Chica)
15371,1,2,3,2,7,4,0,0,2,0,0,0,3,LCD o plasma,Entre 30” y 39” (Chica)
15371,1,1,3,3,7,1,0,0,0,3,0,0,1,LCD o plasma,Entre 40” y 49” (Mediana)
15372,1,2,3,2,7,2,0,1,0,0,0,0,1,LCD o plasma,Entre 30” y 39” (Chica)
15372,1,1,3,1,7,8,0,1,2,3,0,0,1,LCD o plasma,Menor a 30” (muy chica)
15373,1,3,3,2,7,1,0,1,0,3,0,0,1,LCD o plasma,Entre 30” y 39” (Chica)
15373,1,2,3,3,7,1,0,0,0,3,0,0,6,LCD o plasma,Entre 40” y 49” (Mediana)
15373,1,1,3,2,7,2,0,1,0,3,0,0,8,LCD o plasma,Entre 30” y 39” (Chica)
15374,1,1,2,2,7,10,0,1,2,3,0,0,1,LED,Entre 30” y 39” (Chica)
15375,1,1,2,4,7,8,0,1,2,3,0,0,1,LED,Entre 50” y 60” (Grande)
15376,1,2,3,3,7,2,0,1,2,0,0,0,1,LCD o plasma,Entre 40” y 49” (Mediana)
15376,1,1,3,2,7,12,0,1,2,3,0,0,1,LCD o plasma,Entre 30” y 39” (Chica)
15377,1,1,2,3,7,4,0,1,2,3,0,0,6,LED,Entre 40” y 49” (Mediana)
15378,1,1,3,3,7,6,0,0,2,3,0,0,3,LCD o plasma,Entre 40” y 49” (Mediana)
15379,1,1,4,2,4,4,0,0,0,3,0,0,15,Analógica,Entre 30” y 39” (Chica)
15380,1,1,4,1,7,2,0,1,0,3,0,0,10,Analógica,Menor a 30” (muy chica)
15380,1,2,4,1,7,1,0,1,0,0,0,0,15,Analógica,Menor a 30” (muy chica)
15381,1,1,4,1,7,4,0,0,0,3,0,0,10,Analógica,Menor a 30” (muy chica)
15381,1,3,4,1,5,1,0,0,0,3,0,0,10,Analógica,Menor a 30” (muy chica)
15381,1,2,2,2,7,10,0,1,2,3,4,0,5,LED,Entre 30” y 39” (Chica)
15383,1,1,3,3,7,0,30,0,2,0,0,0,2,LCD o plasma,Entre 40” y 49” (Mediana)
15384,1,2,2,1,1,1,0,0,0,3,0,0,2,LED,Menor a 30” (muy chica)
15384,1,3,2,4,7,2,0,0,0,3,0,0,3,LED,Entre 50” y 60” (Grande)
15384,1,1,2,2,7,1,0,1,0,0,0,0,1,LED,Entre 30” y 39” (Chica)
15385,1,1,4,1,7,6,0,0,2,3,0,0,20,Analógica,Menor a 30” (muy chica)
15386,1,1,3,1,7,1,30,0,2,0,0,0,4,LCD o plasma,Menor a 30” (muy chica)
15387,1,1,3,2,7,5,0,0,0,3,0,0,2,LCD o plasma,Entre 30” y 39” (Chica)
15388,1,1,3,2,2,2,0,0,0,3,0,0,2,LCD o plasma,Entre 30” y 39” (Chica)
15389,1,1,3,2,7,3,0,0,0,3,0,0,3,LCD o plasma,Entre 30” y 39” (Chica)
15390,1,1,3,2,7,5,0,1,2,0,0,0,1,LCD o plasma,Entre 30” y 39” (Chica)
15391,1,1,3,2,7,2,0,0,0,3,0,0,3,LCD o plasma,Entre 30” y 39” (Chica)
15392,1,1,2,2,7,8,0,0,2,3,0,0,5,LED,Entre 30” y 39” (Chica)
15393,1,1,3,5,7,3,0,1,0,3,0,0,1,LCD o plasma,Mayor a 60” (Extra grande)
15393,1,2,3,4,2,2,0,0,0,3,0,0,3,LCD o plasma,Entre 50” y 60” (Grande)
15394,1,2,4,2,7,1,0,0,0,3,0,0,10,Analógica,Entre 30” y 39” (Chica)
15394,1,1,2,2,7,8,0,1,2,3,0,0,1,LED,Entre 30” y 39” (Chica)
15396,1,1,4,2,7,5,0,1,0,3,0,0,4,Analógica,Entre 30” y 39” (Chica)
15397,1,1,3,1,7,1,30,0,0,3,0,0,3,LCD o plasma,Menor a 30” (muy chica)
15398,1,1,3,4,7,4,0,1,0,3,0,0,2,LCD o plasma,Entre 50” y 60” (Grande)
15398,1,2,3,1,7,2,0,1,2,3,0,0,2,LCD o plasma,Menor a 30” (muy chica)
15399,1,1,2,3,7,3,0,1,0,3,0,0,2,LED,Entre 40” y 49” (Mediana)
15400,1,1,2,3,7,3,30,1,0,3,0,0,2,LED,Entre 40” y 49” (Mediana)
15401,1,2,2,2,4,2,0,0,0,3,0,0,2,LED,Entre 30” y 39” (Chica)
15401,1,3,3,2,4,2,0,0,0,3,0,0,5,LCD o plasma,Entre 30” y 39” (Chica)
15401,1,1,2,3,4,2,0,0,0,3,0,0,1,LED,Entre 40” y 49” (Mediana)
15402,1,1,2,3,7,1,0,0,0,3,0,0,4,LED,Entre 40” y 49” (Mediana)
15403,1,2,2,2,7,3,0,0,0,3,0,0,3,LED,Entre 30” y 39” (Chica)
15403,1,1,2,1,7,3,0,1,2,0,0,0,5,LED,Menor a 30” (muy chica)
15404,1,1,3,1,7,6,0,0,2,3,0,0,3,LCD o plasma,Menor a 30” (muy chica)
15405,1,1,3,3,7,3,0,0,0,3,0,0,1,LCD o plasma,Entre 40” y 49” (Mediana)
15406,1,2,2,2,7,1,0,0,0,0,4,0,1,LED,Entre 30” y 39” (Chica)
15406,1,1,2,3,7,5,0,0,2,0,0,0,1,LED,Entre 40” y 49” (Mediana)
15406,1,3,2,2,7,10,0,0,0,0,4,0,1,LED,Entre 30” y 39” (Chica)
15409,1,1,4,1,7,2,0,0,0,3,0,0,1,Analógica,Menor a 30” (muy chica)
15410,1,1,3,3,7,5,0,1,0,3,0,0,7,LCD o plasma,Entre 40” y 49” (Mediana)
15411,1,2,4,1,7,2,0,0,2,3,0,0,8,Analógica,Menor a 30” (muy chica)
15411,1,1,3,1,2,1,0,0,0,3,0,0,2,LCD o plasma,Menor a 30” (muy chica)
15412,1,1,4,1,7,2,0,0,2,3,0,0,2,Analógica,Menor a 30” (muy chica)
15413,1,2,4,1,7,2,0,0,0,3,0,0,6,Analógica,Menor a 30” (muy chica)
15413,1,1,3,1,7,10,0,1,2,3,0,0,2,LCD o plasma,Menor a 30” (muy chica)
15414,1,2,3,4,7,4,0,1,0,0,0,0,2,LCD o plasma,Entre 50” y 60” (Grande)
15414,1,1,3,4,7,12,0,1,2,3,0,0,4,LCD o plasma,Entre 50” y 60” (Grande)
15416,1,1,4,2,7,4,0,0,2,0,0,0,20,Analógica,Entre 30” y 39” (Chica)
15417,1,2,4,2,7,2,0,0,0,3,0,0,5,Analógica,Entre 30” y 39” (Chica)
15417,1,1,3,2,7,4,0,1,0,3,0,0,2,LCD o plasma,Entre 30” y 39” (Chica)
15418,1,1,2,3,7,1,30,1,0,3,0,0,4,LED,Entre 40” y 49” (Mediana)
15418,1,2,2,1,7,2,0,0,0,3,0,0,3,LED,Menor a 30” (muy chica)
15419,1,1,3,2,7,5,0,0,0,3,0,0,2,LCD o plasma,Entre 30” y 39” (Chica)
15420,1,1,3,1,7,4,0,0,0,3,0,0,1,LCD o plasma,Menor a 30” (muy chica)
15421,1,1,2,2,4,2,0,0,2,0,0,0,1,LED,Entre 30” y 39” (Chica)
15421,1,2,2,3,7,2,0,0,0,3,0,0,1,LED,Entre 40” y 49” (Mediana)
15422,1,2,2,3,7,2,0,0,2,3,0,0,10,LED,Entre 40” y 49” (Mediana)
15422,1,1,2,2,7,1,0,0,0,3,0,0,10,LED,Entre 30” y 39” (Chica)
15423,1,2,3,2,7,0,30,0,0,3,0,0,13,LCD o plasma,Entre 30” y 39” (Chica)
15423,1,1,2,3,7,3,0,0,0,3,0,0,3,LED,Entre 40” y 49” (Mediana)
15424,1,1,2,2,4,3,1,0,0,0,4,0,1,LED,Entre 30” y 39” (Chica)
15425,1,1,2,3,3,2,0,0,0,3,0,0,2,LED,Entre 40” y 49” (Mediana)
15426,1,1,3,3,7,4,0,0,0,3,0,0,2,LCD o plasma,Entre 40” y 49” (Mediana)
15427,1,1,3,1,4,3,0,0,0,3,0,0,1,LCD o plasma,Menor a 30” (muy chica)
15428,1,2,3,1,7,1,0,0,2,0,0,0,3,LCD o plasma,Menor a 30” (muy chica)
15428,1,1,2,3,7,8,0,0,2,3,0,0,5,LED,Entre 40” y 49” (Mediana)
15429,1,1,3,2,7,2,0,1,2,3,0,0,1,LCD o plasma,Entre 30” y 39” (Chica)
15430,1,1,3,3,7,2,0,1,2,0,0,0,1,LCD o plasma,Entre 40” y 49” (Mediana)
15431,1,1,4,1,2,2,0,0,0,3,0,0,1,Analógica,Menor a 30” (muy chica)
15432,1,2,3,2,7,2,0,0,0,3,0,0,10,LCD o plasma,Entre 30” y 39” (Chica)
15432,1,1,2,3,7,3,0,0,0,3,0,0,3,LED,Entre 40” y 49” (Mediana)
15433,1,2,3,1,7,4,0,1,2,3,0,0,4,LCD o plasma,Menor a 30” (muy chica)
