folio,foliohog,id_cagua,cagua_tipo,cagua_capa,cagua_adqu,cagua_anio,cagua_mant
13773,1,1,7,3,1,6,4
13774,1,1,3, ,1,8,2
13776,1,1,1,1,1,5,1
13778,1,1,7,2,1,2,4
13784,1,1,7,2,1,1,4
13785,1,1,1,1,1,36,3
13788,1,1,6,1,1,7,3
13790,1,1,3, ,1,2,4
13794,1,1,1,1,1,7,1
13797,1,1,7,4,1,1,4
13806,1,1,7,4,1,6,4
13808,1,1,7,3,1,1,4
13809,1,1,1,9,1,10,4
13810,1,1,1,9,2,6,4
13812,1,1,1,1,1,30,1
13813,1,1,7,4,1,6,4
13816,1,1,7,3,1,4,4
13817,1,1,7,3,1,1,1
13818,1,1,1,1,1,8,4
13819,1,1,4, ,1,2,1
13821,1,1,7,1,1,1,4
13822,1,1,2, ,1,4,2
13824,1,1,7,4,1,3,4
13825,1,1,1,6,2,12,4
13826,1,1,1,1,1,12,4
13827,1,1,2, ,1,1,4
13830,1,1,7,5,1,2,2
13831,1,1,7,2,2,6,4
13867,1,1,7,3,1,3,4
13868,1,1,7,6,1,3,4
13869,1,1,7,4,1,2,4
13870,1,1,7,3,1,1,4
13871,1,1,7,4,1,1,4
13872,1,1,7,2,1,1,4
13873,1,1,7,4,1,1,4
13874,1,1,7,3,1,3,4
13875,1,1,7,2,1,2,4
13876,1,1,7,3,1,1,4
13877,1,1,7,6,1,1,4
13878,1,1,2, ,1,10,2
13879,1,1,3, ,1,4,3
13880,1,1,7,6,1,1,4
13881,1,1,7,3,1,1,4
13882,1,1,7,4,1,1,4
13883,1,1,7,1,1,1,4
13884,1,1,7,5,1,1,4
13885,1,1,7,3,1,1,4
13888,1,1,1,1,1,10,1
13890,1,1,7,4,1,5,4
13892,1,1,1,9,1,3,4
13896,1,1,2, ,2,6,2
13897,1,1,1,2,1,1,4
13899,1,1,7,3,1,5,4
13900,1,1,7,3,1,8,4
13901,1,1,7,2,1,3,1
13902,1,1,7,9,1,99,4
13903,1,1,7,3,1,2,4
13904,1,1,7,2,1,6,4
13906,1,1,2, ,1,14,1
13907,1,1,1,3,1,10,4
13908,1,1,7,4,1,2,4
13911,1,1,1,1,1,20,2
13913,1,1,7,4,1,7,4
13915,1,1,3, ,1,5,4
13922,1,1,2, ,2,10,4
13928,1,1,1,6,1,2,1
13931,1,1,2, ,1,12,4
13932,1,1,1,2,1,5,4
13933,1,1,3, ,1,3,4
13936,1,1,7,4,1,2,4
13939,1,1,7,3,1,1,4
13941,1,1,3, ,1,4,4
13949,1,1,7,2,1,2,4
13950,1,1,7,3,1,2,4
13954,1,1,6,9,1,12,4
13955,1,1,7,3,1,1,4
13956,1,1,7,3,1,1,4
13957,1,1,2, ,1,99,4
13962,1,1,7,4,1,3,4
13964,1,1,7,3,1,5,2
13966,1,1,1,9,2,15,1
13967,1,1,2, ,2,2,4
13968,1,1,1,1,1,15,4
13969,1,1,1,9,1,8,4
13972,1,1,2, ,1,7,4
13974,1,1,1,3,1,6,4
13976,1,1,1,1,1,18,4
13987,1,1,1,9,1,4,4
14003,1,1,7,5,1,1,4
14006,1,1,7,5,1,1,4
14007,1,1,1,1,1,7,1
14009,1,1,7,1,1,4,4
14011,1,1,7,3,1,1,4
14013,1,1,7,2,1,1,4
14015,1,1,7,2,1,1,4
14016,1,1,7,2,1,6,2
14017,1,1,7,9,1,1,4
14019,1,1,7,3,1,1,1
14042,1,1,7,3,1,3,2
14045,1,1,7,2,1,1,4
14047,1,1,7,4,1,1,4
14049,1,1,1,1,1,15,4
14050,1,1,6,1,1,2,4
14052,1,1,7,4,1,6,2
14054,1,1,7,3,1,1,4
14055,1,1,1,1,1,10,4
14057,1,1,1,2,1,1,4
14059,1,1,2, ,1,5,2
14064,1,1,7,9,1,5,4
14070,1,1,1,1,1,5,1
14077,1,1,6,1,1,1,4
14081,1,1,6,1,2,7,3
14082,1,1,6,1,2,8,3
14083,1,1,6,1,1,2,4
14097,1,1,7,4,1,3,4
14098,1,1,1,1,1,15,1
14101,1,1,7,3,1,1,4
14102,1,1,1,1,1,25,1
14103,1,1,6,3,1,7,1
14105,1,1,1,1,1,20,2
14106,1,1,3, ,1,5,1
14108,1,1,1,1,2,1,4
14112,1,1,6,1,1,1,1
14113,1,1,7,6,1,1,4
14132,1,1,2, ,1,4,4
14137,1,1,7,2,1,1,4
14138,1,1,6,2,1,3,4
14139,1,1,6,3,1,2,4
14141,1,1,7,3,1,1,4
14143,1,1,6,1,1,10,4
14144,1,1,7,4,1,3,4
14145,1,1,2, ,1,10,4
14148,1,1,7,4,1,3,4
14150,1,1,7,2,1,2,4
14151,1,1,6,2,1,12,4
14153,1,1,2, ,1,18,4
14161,1,1,6,1,1,1,4
14163,1,1,2, ,1,15,1
14166,1,1,6,2,1,4,4
14168,1,1,6,3,1,20,2
14171,1,1,1,2,1,4,4
14172,1,1,2, ,1,1,4
14173,1,1,4, ,1,3,1
14174,1,1,4, ,1,5,4
14176,1,1,2, ,1,99,4
14179,1,1,1,1,1,2,4
14180,1,1,7,4,1,3,2
14181,1,1,7,3,1,4,4
14182,1,1,7,4,1,5,4
14191,1,1,3, ,1,15,1
14192,1,1,1,1,1,38,1
14196,1,1,1,1,1,4,2
14199,1,1,3, ,1,6,4
14200,1,1,3, ,1,4,1
14203,1,1,2, ,2,4,1
14204,1,1,5,1,1,7,2
14210,1,1,1,1,1,11,1
14212,1,1,6,1,1,1,4
14213,1,1,1,1,1,5,4
14214,1,1,6,1,1,1,4
14215,1,1,6,1,2,1,4
14217,1,1,1,1,2,1,4
14218,1,1,2, ,1,1,4
14221,1,1,1,1,2,1,1
14222,1,1,6,2,2,16,4
14223,1,1,6,1,1,4,4
14225,1,1,7,3,1,1,4
14227,1,1,7,3,1,4,3
14229,1,1,2, ,1,8,4
14230,1,1,1,2,1,9,4
14231,1,1,1,1,1,2,2
14232,1,1,6,4,1,1,4
14233,1,1,1,1,1,22,3
14234,1,1,1,1,1,22,3
14236,1,1,6,3,1,3,1
14237,1,1,2, ,2,2,4
14238,1,1,2, ,1,9,1
14264,1,1,7,3,1,4,4
14265,1,1,7,9,1,1,4
14266,1,1,2, ,1,10,2
14268,1,1,7,6,1,4,2
14269,1,1,7,5,1,3,4
14269,1,2,7,3,1,1,4
14270,1,1,7,9,1,3,4
14271,1,1,7,3,1,1,4
14277,1,1,7,4,1,3,4
14278,1,1,7,2,1,2,4
14279,1,1,7,5,1,1,4
14280,1,1,7,3,1,4,4
14281,1,1,7,3,1,1,4
14282,1,1,2, ,1,1,1
14283,1,1,1,2,1,10,1
14284,1,1,1,1,1,99,4
14285,1,1,3, ,1,10,2
14286,1,1,1,3,1,10,2
14290,1,1,7,6,1,1,4
14292,1,1,1,4,1,12,1
14300,1,1,2, ,1,3,4
14302,1,1,3, ,1,10,1
14303,1,1,1,4,2,25,4
14304,1,1,1,2,1,10,4
14307,1,1,3, ,1,2,4
14310,1,1,4, ,1,1,4
14311,1,1,4, ,1,2,4
14312,1,1,3, ,1,8,2
14315,1,1,2, ,1,8,1
14316,1,1,1,4,1,8,2
14317,1,1,1,9,1,18,2
14319,1,1,1,9,1,7,2
14320,1,1,1,5,1,10,2
14323,1,1,1,6,1,8,4
14326,1,1,1,4,1,5,4
14327,1,1,3, ,1,5,4
14329,1,1,1,1,1,1,4
14330,1,1,1,1,1,15,4
14335,1,1,7,3,1,8,4
14336,1,1,2, ,1,12,1
14337,1,1,1,1,1,10,4
14343,1,1,2, ,1,6,4
14344,1,1,1,4,1,2,1
14346,1,1,1,9,1,1,4
14348,1,1,2, ,1,10,1
14348,1,2,3, ,1,5,1
14349,1,1,1,2,1,15,4
14354,1,1,2, ,1,10,4
14355,1,1,1,1,1,10,2
14356,1,1,1,3,1,7,1
14358,1,1,1,3,1,8,1
14359,1,1,1,2,2,9,4
14360,1,2,3, ,2,2,2
14360,1,1,3, ,1,2,2
14361,1,1,3, ,1,2,4
14362,1,1,1,3,1,20,1
14363,1,1,3, ,2,3,2
14364,1,1,3, ,1,18,1
14365,1,1,1,9,1,17,2
14366,1,1,1,3,1,14,2
14367,1,1,3, ,1,6,3
14368,1,1,2, ,1,6,1
14369,1,1,1,1,1,6,2
14370,1,1,1,3,2,99,4
14371,1,1,1,4,1,6,4
14372,1,1,7,6,1,10,4
14373,1,1,1,3,1,18,3
14374,1,1,1,1,1,4,2
14377,1,1,3, ,1,3,1
14378,1,1,1,2,2,99,4
14380,1,1,1,1,2,99,2
14381,1,1,1,9,1,20,1
14383,1,1,3, ,1,1,4
14384,1,1,7,6,1,2,2
14385,1,1,3, ,1,2,2
14386,1,1,1,1,1,20,2
14387,1,1,1,3,1,8,1
14388,1,1,1,9,1,7,4
14389,1,1,1,1,1,15,4
14390,1,1,1,6,1,10,1
14397,1,1,1,1,1,25,2
14398,1,1,1,1,2,20,4
14402,1,1,2, ,1,1,4
14405,1,1,1,1,1,5,1
14406,1,1,1,1,1,17,2
14409,1,1,1,4,1,3,4
14411,1,1,1,1,1,3,1
14413,1,1,3, ,1,2,4
14419,1,1,7,3,1,2,2
14420,1,1,1,2,1,5,4
14423,1,1,1,1,2,15,4
14424,1,1,1,2,1,20,2
14425,1,1,1,3,1,1,4
14426,1,1,3, ,1,3,4
14430,1,1,1,3,2,99,1
14431,1,1,1,2,1,20,3
14432,1,1,1,4,1,8,2
14433,1,1,3, ,1,15,4
14434,1,1,1,1,1,4,3
14435,1,1,3, ,1,1,4
14436,1,1,3, ,1,3,2
14438,1,1,1,9,1,20,3
14439,1,2,3, ,1,3,3
14439,1,1,3, ,1,12,3
14439,1,3,3, ,1,3,3
14440,1,1,1,1,1,10,4
14441,1,1,3, ,1,12,3
14442,1,2,2, ,1,20,2
14442,1,1,3, ,1,9,2
14444,1,1,1,3,1,8,1
14445,1,1,1,1,1,5,1
14448,1,1,1,3,1,10,1
14449,1,1,1,1,2,99,4
14450,1,1,4, ,1,3,4
14453,1,1,1,3,1,2,1
14455,1,1,1,3,1,6,2
14457,1,1,1,3,2,99,2
14458,1,1,3, ,1,2,4
14459,1,1,1,4,1,38,3
14461,1,1,3, ,1,6,4
14462,1,1,1,3,1,99,4
14475,1,1,3, ,1,1,4
14478,1,1,1,1,1,5,4
14479,1,1,1,1,2,99,1
14481,1,1,1,1,1,1,4
14484,1,1,2, ,1,1,1
14487,1,2,7,1,1,1,4
14487,1,1,3, ,1,4,1
14490,1,1,3, ,1,4,1
14491,1,1,3, ,1,4,4
14498,1,1,7,6,1,15,4
14499,1,1,1,4,1,7,1
14500,1,1,4, ,1,15,2
14505,1,1,2, ,1,1,4
14507,1,1,1,3,1,10,2
14508,1,1,3, ,1,1,4
14509,1,1,3, ,1,1,4
14512,1,1,2, ,2,12,4
14514,1,1,1,3,1,13,4
14515,1,1,1,3,1,14,2
14517,1,1,1,9,2,99,4
14518,1,1,5,3,1,12,1
14519,1,1,2, ,1,8,4
14520,1,1,1,3,1,4,1
14522,1,1,1,3,1,1,4
14523,1,1,1,3,2,99,2
14524,1,1,3, ,1,2,4
14525,1,1,1,3,2,99,3
14526,1,1,1,1,1,6,4
14527,1,1,3, ,2,1,4
14529,1,1,2, ,1,3,4
14530,1,1,3, ,2,2,4
14531,1,1,1,3,1,15,2
14536,1,1,2, ,1,99,4
14540,1,1,1,1,1,6,4
14545,1,1,1,1,1,5,4
14546,1,1,1,9,1,25,2
14548,1,1,1,3,1,26,4
14551,1,1,2, ,1,6,4
14552,1,1,1,4,1,15,4
14553,1,1,1,4,1,1,4
14554,1,1,1,3,1,99,4
14555,1,1,1,2,1,15,4
14556,1,1,1,9,1,8,1
14557,1,1,1,9,1,99,2
14558,1,1,1,9,2,99,4
14559,1,1,1,9,1,10,2
14564,1,1,1,2,1,13,2
14571,1,1,3, ,1,10,1
14575,1,1,7,6,1,99,4
14576,1,1,1,2,1,16,3
14577,1,1,2, ,1,4,1
14578,1,1,1,1,1,5,2
14580,1,1,1,1,1,10,2
14581,1,1,1,1,1,2,2
14582,1,1,2, ,1,10,4
14583,1,1,1,9,1,5,4
14584,1,1,2, ,1,4,4
14585,1,1,2, ,2,99,1
14586,1,1,2, ,1,10,2
14588,1,1,2, ,1,1,1
14595,1,1,1,2,1,10,1
14597,1,1,1,3,1,1,1
14601,1,1,2, ,1,8,4
14607,1,1,3, ,1,1,1
14618,1,1,2, ,1,1,4
14622,1,1,1,3,1,8,3
14626,1,1,5,3,1,5,3
14628,1,1,1,2,1,6,3
14630,1,1,7,4,1,3,2
14631,1,1,7,4,1,5,2
14636,1,1,1,3,1,1,1
14637,1,1,3, ,1,4,1
14638,1,1,1,1,1,4,4
14640,1,1,4, ,1,1,4
14641,1,1,1,3,1,3,2
14648,1,1,3, ,1,3,4
14660,1,1,2, ,1,8,1
14665,1,1,1,9,1,6,2
14670,1,1,2, ,1,7,1
14673,1,1,1,9,1,8,4
14674,1,1,1,1,1,2,4
14675,1,1,1,1,1,5,2
14678,1,1,4, ,1,6,4
14685,1,1,3, ,1,1,4
14687,1,1,1,9,1,23,3
14688,1,1,1,3,1,8,4
14696,1,1,3, ,1,3,2
14701,1,1,3, ,2,3,1
14706,1,1,1,1,1,23,4
14708,1,1,1,9,1,30,4
14709,1,1,1,3,1,10,1
14710,1,1,1,3,1,20,2
14711,1,1,1,4,1,15,4
14724,1,1,2, ,2,1,4
14726,1,1,7,4,1,1,2
14727,1,1,1,9,2,20,3
14728,1,1,2, ,2,4,2
14734,1,1,2, ,1,6,4
14736,1,1,2, ,1,1,4
14737,1,1,4, ,1,2,1
14742,1,1,1,3,1,5,1
14743,1,1,7,3,1,2,2
14752,1,1,1,3,1,3,1
14754,1,1,3, ,1,4,1
14755,1,1,3, ,1,5,2
14756,1,1,1,1,1,10,4
14773,1,1,1,1,1,7,4
14774,1,1,2, ,1,1,4
14779,1,1,1,9,1,10,4
14787,1,1,1,2,1,6,2
14793,1,1,1,1,1,16,4
14794,1,1,1,4,2,4,4
14803,1,1,2, ,1,27,2
14804,1,1,5,4,1,3,1
14805,1,1,2, ,1,15,1
14807,1,1,7,3,1,5,4
14809,1,1,2, ,1,5,2
14815,1,1,1,4,1,6,2
14816,1,1,1,4,1,25,4
14818,1,1,7,6,1,15,4
14820,1,1,3, ,1,1,4
14822,1,1,3, ,1,5,4
14832,1,1,1,1,1,6,2
14834,1,1,4, ,1,10,2
14837,1,1,1,2,1,6,4
14838,1,1,1,3,1,99,4
14839,1,2,7,3,1,5,4
14839,1,1,1,4,1,5,2
14841,1,1,2, ,1,3,4
14842,1,1,3, ,1,4,2
14843,1,1,1,4,1,4,4
14845,1,1,2, ,1,1,4
14846,1,1,1,3,1,20,1
14849,1,1,1,1,2,10,4
14851,1,1,2, ,1,2,4
14853,1,1,4, ,1,2,4
14855,1,1,3, ,1,1,1
14856,1,1,7,6,1,2,2
14858,1,1,1,1,1,7,1
14865,1,1,7,3,1,3,4
14877,1,1,1,4,1,10,1
14886,1,1,1,2,1,6,1
14897,1,1,1,4,1,18,2
14898,1,1,1,3,1,4,1
14900,1,2,6,1,1,3,4
14900,1,1,1,3,1,10,4
14905,1,2,6,4,1,30,2
14905,1,1,3, ,1,3,1
14907,1,1,7,4,1,1,1
14908,1,1,7,3,1,2,4
14909,1,1,7,3,1,3,4
14910,1,1,2, ,1,10,4
14914,1,1,7,3,1,1,4
14916,1,1,1,4,1,15,2
14917,1,1,1,4,1,4,3
14923,1,1,2, ,1,1,4
14930,1,1,2, ,1,10,4
14931,1,1,7,4,1,1,4
14932,1,1,2, ,1,7,1
14933,1,1,1,3,1,20,4
14934,1,1,2, ,1,3,4
14935,1,1,1,4,1,7,1
14936,1,1,3, ,1,2,2
14937,1,1,2, ,1,13,4
14938,1,1,1,3,1,8,3
14939,1,1,1,3,1,4,1
14940,1,1,1,2,1,20,4
14941,1,1,1,1,1,15,3
14942,1,1,2, ,1,3,1
14943,1,1,2, ,1,15,2
14944,1,2,2, ,1,1,1
14944,1,1,1,2,2,16,1
14946,1,1,5,2,1,1,4
14947,1,1,1,2,1,1,1
14948,1,1,3, ,1,15,2
14949,1,2,7,4,1,1,4
14949,1,1,7,3,1,2,4
14950,1,1,1,4,1,8,1
14955,1,1,1,3,1,4,2
14956,1,1,2, ,1,7,4
14959,1,1,1,3,1,20,3
14960,1,1,1,3,1,10,4
14963,1,1,1,9,1,27,4
14975,1,1,1,1,1,9,1
14978,1,1,7,4,1,3,4
14989,1,1,7,4,1,1,4
14992,1,1,2, ,1,8,2
15014,1,1,3, ,1,15,1
15019,1,1,2, ,1,1,1
15023,1,1,1,1,1,12,1
15026,1,1,5,4,1,10,2
15027,1,1,2, ,1,6,1
15035,1,1,2, ,1,10,1
15044,1,1,7,3,1,1,2
15045,1,1,1,3,1,10,3
15057,1,1,2, ,1,8,4
15063,1,1,7,3,1,1,4
15065,1,1,7,4,1,1,4
15066,1,1,2, ,1,6,4
15071,1,1,7,9,1,3,4
15075,1,1,7,2,1,1,4
15077,1,1,2, ,1,5,1
15087,1,1,1,1,1,20,1
15088,1,1,2, ,1,4,4
15094,1,1,1,1,1,4,1
15099,1,1,1,3,1,18,4
15100,1,1,1,1,2,15,1
15107,1,1,4, ,1,1,1
15137,1,1,1,9,1,15,4
15149,1,1,1,4,1,3,4
15152,1,1,3, ,1,1,1
15156,1,1,2, ,1,8,4
15162,1,1,7,3,1,1,4
15164,1,1,6,1,2,1,4
15165,1,1,3, ,1,10,1
15173,1,1,1,2,1,15,4
15176,1,1,1,1,1,50,1
15181,1,1,7,3,1,8,4
15182,1,1,1,1,1,12,4
15184,1,1,2, ,1,99,4
15185,1,1,1,1,1,6,4
15187,1,1,1,1,1,5,4
15188,1,1,1,1,1,10,3
15190,1,1,1,2,1,8,2
15191,1,1,1,9,1,20,3
15192,1,1,7,3,1,1,1
15193,1,1,1,9,1,15,2
15195,1,1,2, ,1,3,2
15199,1,1,1,9,1,25,1
15201,1,1,7,1,1,1,4
15207,1,1,1,1,1,1,2
15208,1,1,1,9,1,10,2
15209,1,1,7,1,1,2,4
15210,1,1,1,1,1,10,1
15214,1,1,1,3,1,10,4
15216,1,1,3, ,1,1,4
15217,1,1,7,4,1,6,1
15218,1,1,1,9,1,6,1
15221,1,1,1,1,1,3,1
15222,1,1,1,1,1,23,4
15228,1,1,7,4,1,10,1
15229,1,1,1,2,1,13,4
15231,1,1,1,1,1,13,1
15233,1,1,1,9,1,2,2
15234,1,1,1,9,1,13,4
15237,1,1,2, ,1,8,1
15240,1,1,7,4,1,1,1
15243,1,1,1,1,1,6,2
15244,1,1,1,9,2,99,4
15245,1,1,1,1,2,4,1
15249,1,1,1,2,1,17,3
15250,1,1,3, ,1,6,1
15251,1,1,1,1,1,5,2
15254,1,1,1,1,1,8,4
15257,1,1,1,1,2,10,4
15258,1,1,1,9,1,2,4
15261,1,1,1,9,1,5,2
15262,1,1,7,4,1,1,1
15265,1,1,1,3,1,15,3
15266,1,1,7,4,1,1,4
15284,1,1,1,9,1,1,1
15303,1,1,7,2,1,5,4
15304,1,2,7,9,1,1,1
15304,1,1,3, ,1,1,1
15306,1,1,3, ,1,3,4
15307,1,1,1,1,2,11,4
15309,1,1,7,3,1,3,1
15310,1,1,1,1,1,4,1
15311,1,1,7,2,1,2,4
15312,1,1,1,1,1,9,4
15313,1,1,1,2,1,18,1
15315,1,1,1,1,1,2,1
15319,1,1,1,2,1,4,2
15321,1,1,1,9,1,1,1
15322,1,1,1,9,1,8,2
15323,1,1,1,9,2,99,4
15324,1,1,1,1,1,2,4
15325,1,1,1,2,1,4,1
15326,1,1,7,9,1,1,4
15329,1,1,1,9,1,30,4
15330,1,1,1,1,1,5,1
15334,1,1,7,3,1,2,4
15339,1,1,1,9,1,4,1
15342,1,1,3, ,1,3,4
15344,1,1,1,1,1,5,1
15346,1,1,1,2,1,3,4
15347,1,1,1,9,1,5,1
15349,1,1,1,9,2,7,4
15351,1,1,1,1,2,1,1
15353,1,1,1,1,2,10,4
15354,1,1,1,9,2,1,2
15356,1,1,3, ,1,4,2
15357,1,1,1,2,1,5,2
15358,1,1,2, ,1,1,4
15362,1,1,7,6,1,2,2
15363,1,1,3, ,1,1,1
15364,1,1,1,1,1,1,4
15372,1,1,1,9,2,4,4
15373,1,1,7,3,1,2,4
15374,1,1,1,1,1,12,4
15378,1,1,1,1,1,10,4
15380,1,1,1,2,1,18,1
15381,1,1,1,9,1,15,4
15383,1,1,7,3,1,1,4
15393,1,1,1,3,2,99,3
15397,1,1,1,1,2,99,1
15398,1,1,1,9,1,3,2
15399,1,1,1,3,1,7,4
15399,1,2,7,3,1,1,4
15400,1,1,1,2,1,1,1
15401,1,1,1,3,2,8,2
15402,1,1,1,4,1,10,2
15403,1,1,1,1,1,8,2
15417,1,1,1,3,1,10,1
15418,1,1,1,1,1,1,4
15420,1,1,1,1,2,10,2
15421,1,1,1,1,2,99,4
15422,1,1,3, ,1,6,2
15423,1,1,1,1,1,15,4
15425,1,1,1,1,1,3,4
15428,1,1,1,2,2,99,4
15429,1,1,1,3,1,16,2
15432,1,1,1,1,1,3,1
15436,1,1,2, ,1,7,2
15438,1,1,2, ,1,2,2
15439,1,1,1,1,1,6,1
15441,1,1,1,9,1,4,1
15442,1,1,1,1,1,5,2
15443,1,1,7,3,1,1,4
15448,1,1,1,3,2,5,1
15453,1,1,1,1,2,1,4
15456,1,1,7,4,1,3,4
15457,1,1,1,9,2,99,1
15458,1,1,2, ,2,4,2
15459,1,1,1,1,1,4,4
15465,1,1,1,2,1,20,2
15480,1,1,1,9,1,20,4
15489,1,1,1,1,1,1,4
15490,1,1,2, ,1,5,1
15491,1,1,2, ,1,10,3
15492,1,1,1,2,1,5,4
15494,1,1,2, ,1,3,1
15495,1,1,1,1,1,15,3
15496,1,1,7,4,1,5,4
15501,1,1,3, ,1,1,4
15502,1,1,2, ,1,6,1
15504,1,1,1,9,2,17,4
15505,1,1,2, ,1,1,1
15515,1,1,1,9,2,99,1
15517,1,1,7,9,1,4,2
15518,1,1,1,1,1,8,2
15520,1,1,7,4,1,3,4
15521,1,1,1,9,1,4,1
15523,1,1,1,3,1,7,4
15524,1,1,1,9,1,99,2
15528,1,1,1,1,1,7,1
15529,1,1,1,9,2,99,1
15531,1,1,2, ,1,9,4
15532,1,1,7,5,1,5,2
15537,1,1,2, ,1,1,4
15540,1,1,1,9,1,1,4
15542,1,1,1,1,1,1,4
15544,1,1,1,1,1,10,4
15545,1,1,1,9,1,5,4
15546,1,1,7,4,1,1,4
15559,1,1,1,1,1,6,1
15571,1,1,5,9,1,4,4
15573,1,1,1,1,1,13,1
15576,1,1,1,1,2,99,4
15578,1,1,1,1,1,14,2
15579,1,1,1,9,1,6,4
15580,1,1,1,2,1,12,4
15581,1,1,1,2,1,10,3
15583,1,2,7,1,2,12,2
15583,1,1,3, ,1,1,4
15589,1,1,3, ,1,3,4
15592,1,1,1,1,1,1,1
15600,1,1,1,3,2,10,4
15601,1,1,5,2,1,2,2
15605,1,1,1,9,2,2,4
15611,1,1,1,9,1,20,2
15642,1,1,1,1,1,4,2
15647,1,1,3, ,1,3,1
15657,1,1,1,9,1,1,4
15664,1,1,1,2,1,3,1
15666,1,1,7,2,1,1,4
15667,1,2,1,3,1,7,4
15667,1,1,5,3,1,1,4
15683,1,1,1,2,1,20,4
15684,1,1,1,1,1,20,4
15689,1,1,1,1,2,2,4
15697,1,1,1,9,1,10,2
15701,1,1,1,9,1,8,2
15717,1,1,1,1,1,10,1
15718,1,1,1,2,1,8,4
15721,1,1,1,1,1,12,2
15725,1,1,1,9,1,13,2
15727,1,1,3, ,1,5,1
15753,1,1,2, ,2,1,1
15754,1,1,1,3,2,8,1
15755,1,1,3, ,1,4,2
15756,1,1,2, ,2,20,1
15757,1,1,2, ,2,99,4
15758,1,1,1,1,2,12,2
15759,1,1,1,1,1,2,4
15760,1,1,1,9,1,3,3
15761,1,1,3, ,1,1,4
15763,1,1,1,1,2,2,4
15764,1,1,1,2,1,3,4
15765,1,1,2, ,1,9,4
15766,1,1,2, ,1,4,2
15767,1,1,2, ,1,3,1
15768,1,1,3, ,1,1,2
15774,1,1,1,4,1,4,1
15775,1,1,2, ,2,99,2
15776,1,1,1,9,2,3,4
15777,1,1,1,9,1,2,2
15778,1,1,1,3,1,15,2
15784,1,1,1,1,1,3,4
15785,1,1,2, ,1,8,2
15794,1,1,2, ,1,2,2
15801,1,1,1,9,1,3,4
15804,1,1,1,2,1,3,1
15838,1,1,6,2,2,25,1
15857,1,1,7,3,1,4,4
15880,1,1,1,2,1,9,2
15885,1,1,1,9,1,5,4
15886,1,1,1,1,1,10,4
15905,1,1,1,1,1,5,4
16028,1,1,1,1,1,6,2
16064,1,1,3, ,1,2,4
16083,1,1,3, ,1,7,4
16086,1,1,2, ,1,1,4
16087,1,1,1,3,1,5,2
16088,1,1,1,3,1,10,3
16090,1,1,3, ,1,1,4
16091,1,1,3, ,1,3,4
16093,1,1,3, ,1,4,2
16094,1,1,3, ,1,1,4
16095,1,1,3, ,1,99,4
16096,1,1,3, ,1,1,4
16100,1,1,3, ,1,1,4
16103,1,1,2, ,1,5,4
16105,1,1,4, ,1,1,4
16106,1,1,1,3,1,7,4
16108,1,1,1,1,1,5,3
16109,1,1,3, ,1,1,2
16110,1,1,1,4,1,8,4
16111,1,1,3, ,1,2,1
16112,1,1,1,3,1,12,3
16113,1,1,3, ,1,3,4
16114,1,1,3, ,1,4,4
16116,1,1,3, ,1,10,4
16117,1,1,3, ,1,2,4
16118,1,1,1,5,1,15,2
16119,1,1,3, ,1,2,4
16120,1,1,3, ,1,2,4
16123,1,1,3, ,1,6,2
16124,1,1,3, ,1,7,2
16125,1,1,1,3,1,13,2
16126,1,1,1,3,1,4,2
16127,1,1,3, ,1,1,4
16128,1,1,3, ,1,3,4
16129,1,1,1,1,2,4,4
16131,1,1,3, ,1,3,3
16133,1,1,3, ,2,7,4
16134,1,1,3, ,1,4,4
16136,1,1,1,1,1,20,2
16137,1,1,1,1,1,2,1
16141,1,1,3, ,1,1,4
16142,1,1,3, ,1,1,1
16143,1,1,1,2,1,8,2
16144,1,1,3, ,2,2,2
16147,1,1,1,5,1,10,4
16149,1,1,3, ,1,2,2
16150,1,1,3, ,1,3,2
16152,1,1,2, ,1,1,1
16153,1,1,3, ,2,2,4
16154,1,1,3, ,1,2,4
16155,1,1,1,1,1,1,4
16156,1,1,3, ,1,10,4
16159,1,1,3, ,1,3,2
16160,1,1,3, ,1,1,4
16162,1,1,3, ,1,4,2
16163,1,1,1,3,2,2,1
16164,1,1,1,3,1,6,2
16165,1,1,3, ,1,1,4
16166,1,1,1,1,1,10,2
16167,1,1,1,3,1,4,1
16168,1,1,3, ,1,1,4
16169,1,1,1,1,2,4,2
16170,1,1,3, ,1,4,4
16171,1,1,1,3,1,12,2
16172,1,1,1,5,1,1,4
16173,1,1,3, ,1,5,2
16174,1,1,3, ,1,8,2
16175,1,1,1,1,1,4,2
16177,1,1,1,3,1,15,2
16178,1,1,1,1,2,1,2
16179,1,1,1,3,1,6,3
16181,1,1,1,2,2,1,1
16182,1,1,3, ,1,1,4
16183,1,1,3, ,1,1,4
16184,1,1,3, ,1,2,4
16186,1,1,3, ,1,1,4
16187,1,1,1,1,1,20,2
16188,1,1,3, ,1,5,4
16189,1,1,1,3,1,18,4
16192,1,1,3, ,1,7,4
16194,1,1,3, ,1,5,4
16200,1,1,1,1,1,6,2
16201,1,1,1,3,1,10,2
16202,1,1,1,3,1,15,2
16203,1,1,3, ,1,6,2
16204,1,1,1,5,1,8,4
16209,1,1,1,3,1,13,4
16212,1,1,3, ,1,10,3
16217,1,1,1,4,1,3,1
16218,1,1,3, ,1,3,2
16219,1,1,3, ,1,5,1
16220,1,1,3, ,1,1,4
16221,1,1,1,2,1,4,1
